"time","space","u","f"
0.04,0.78,0.003684452398289657,4.511298794030424
0.04,0.79,0.003489628712927838,4.261346085981487
0.04,0.8,0.003298795806453214,4.01719980097586
0.04,0.81,0.003112554005915073,3.7794749315816496
0.04,0.8200000000000001,0.0029313544064618635,3.548713320980273
0.04,0.8300000000000001,0.002755507066932503,3.3253837899445857
0.04,0.84,0.002585177078935218,3.1098829629592823
0.04,0.85,0.002420374635954235,2.9025367412505485
0.04,0.86,0.0022609246729997042,2.703602364975091
0.04,0.87,0.0021064402869479804,2.5132710025405403
0.04,0.88,0.0019568974724549046,2.331670801985418
0.04,0.89,0.0018111656781307985,2.158870337508818
0.04,0.9,0.0016670448965369448,1.994882383558387
0.04,0.91,0.0015228092880035552,1.8396679492915273
0.04,0.92,0.0013767088536146528,1.6931405076345516
0.04,0.93,0.0012270669109321305,1.555170355480055
0.04,0.9400000000000001,0.00107237756971981,1.4255890446762336
0.04,0.9500000000000001,0.0009114032076675006,1.3041938272582836
0.04,0.96,0.0007432719461150604,1.190752062732312
0.04,0.97,0.0005675751257764466,1.0850055400259049
0.04,0.98,0.0003844647824637861,0.986674671847645
0.04,0.99,0.00019475112281142732,0.8954625245349063
0.04,1.,0.,0.811058651905849
0.05,0.,0.,0.8086291220670367
0.05,0.01,0.0002683965412657756,0.8927801625161008
0.05,0.02,0.0005407696884503685,0.9837190834314172
0.05,0.03,0.0008133048618440272,1.081755401051892
0.05,0.04,0.0010832701036108557,1.1871851595740288
0.05,0.05,0.0013488987179474964,1.3002871087842587
0.05,0.06,0.001609271911241815,1.4213186862825644
0.05,0.07,0.001864201432231583,1.5505118356871943
0.05,0.08,0.002114112212163158,1.6880686976305115
0.05,0.09,0.0023599250049501745,1.8341572156771238
0.05,0.1,0.002602939027332219,1.9889067044081956
0.05,0.11,0.002844714599033518,2.1524034317051752
0.05,0.12,0.0030869557829216227,2.3246862716134165
0.05,0.13,0.0033318656328106427,2.5057424879511876
0.05,0.14,0.0035808817079029795,2.695503711933716
0.05,0.15,0.0038346066126211725,2.8938421793905067
0.05,0.16,0.004093933561829859,3.1005672945597533
0.05,0.17,0.004359679283936285,3.315422587848798
0.05,0.18,0.004632375241629415,3.5380831342700367
0.05,0.19,0.0049118433131633485,3.768153497429208
0.05,0.2,0.0051979361693866395,4.005166260908188
0.05,0.21,0.005490316792029534,4.248581204619245
0.05,0.22,0.005788489690817073,4.497785178207277
0.05,0.23,0.0060916782627018695,4.752092716861444
0.05,0.24,0.006399014726657309,5.010747437014488
0.05,0.25,0.006709511587172376,5.272924240430486
0.05,0.26,0.007021970089991441,5.5377323452105
0.05,0.27,0.007335397899105904,5.804219151407423
0.05,0.28,0.007648625502709687,6.071374937387896
0.05,0.29,0.007960431840406595,6.338138370985489
0.05,0.3,0.00826953470735247,6.603402807049828
0.05,0.31,0.008574667701460165,6.86602333042301
0.05,0.32,0.008874533350008566,7.124824490891918
0.05,0.33,0.009167817183993019,7.378608664505912
0.05,0.34,0.009453209801717334,7.626164964050654
0.05,0.35000000000000003,0.00972938764099857,7.8662786106655345
0.05,0.36,0.00999503808497693,8.097740668812762
0.05,0.37,0.010248876363515944,8.319358038266717
0.05,0.38,0.010489646752441868,8.529963589691315
0.05,0.39,0.010716141423600146,8.728426324887192
0.05,0.4,0.01092720984091961,8.913661439068314
0.05,0.41000000000000003,0.01112175870248448,9.084640160687062
0.05,0.42,0.011298755676346434,9.240399244450867
0.05,0.43,0.011457251707397711,9.380049995307294
0.05,0.44,0.011596418624341147,9.502786705324269
0.05,0.45,0.011715504070577528,9.607894391523232
0.05,0.46,0.011813848663517135,9.694755730760258
0.05,0.47000000000000003,0.011890883269788065,9.762857097579092
0.05,0.48,0.01194622187349614,9.811793622428059
0.05,0.49,0.011979560238951675,9.84127320055285
0.05,0.5,0.011990710311247637,9.851119396030626
0.05,0.51,0.011979560238951675,9.84127320055285
0.05,0.52,0.011946221873496143,9.811793622428059
0.05,0.53,0.011890883269788072,9.762857097579092
